BUSINESS_NAME,LICENCEE_NAME,LICENCE,CIVIC_ADDRESS,MAILING_ADDRESS,APPLICATION_DATE,APPROVED_DATE,LICENCE_STATE,RESIDENT_STATUS,IMBL,YEAR_OPENED,NAICS_CODE,NAICS_DESCRIPTION,NWID,PROPERTY_NUMBER,ObjectId
BROYCE MECHANICAL LTD,BROYCE MECHANICAL LTD,133129,"BUSINESS - OUT OF TOWN
",,20200327000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,984
CLEAN CITY JANITORIAL AND JUNK REMOVAL,"SIDHU, DALBIR
SINGH, CHRISTIAN L",133126,"BUSINESS - OUT OF TOWN
",,20200326000000,20201117,APPROVED,NON-RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,985
MIRCOM TECHNOLOGIES LTD,MIRCOM TECHNOLOGIES LTD,133128,"BUSINESS - OUT OF TOWN
",,20200326000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,986
SHAWN CHENG REGISTERED MASSAGE THERAPIST,"CHENG, SHAWN",133127,"756 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1B4",,20200326000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,987
GLOBAL INTEGRATED THERAPIES CO,GLOBAL INTEGRATED THERAPIES CO,133125,"316-604 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1A5",,20200323000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,988
DM JONES & ASSOCIATES INC,DM JONES & ASSOCIATES INC,133124,"PH2-608 BELMONT ST
NEW WESTMINSTER BC  V3M 0G8",,20200323000000,20201117,APPROVED,RESIDENT,No,2020,5418,"Advertising, public relations, and related services",,,989
CD CONSTRUCTION,"DEVLIN, CHRISTOPHER",133122,"463 ROUSSEAU ST
NEW WESTMINSTER BC  V3L 3R4",,20200320000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,990
CD CONSTRUCTION,"DEVLIN, CHRISTOPHER",133123,"463 ROUSSEAU ST
NEW WESTMINSTER BC  V3L 3R4",,20200320000000,20211029,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,991
K & R MECHANICAL LTD,K & R MECHANICAL LTD,133119,"BUSINESS - OUT OF TOWN
",,20200319000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,992
CONNECT COUNSELLING SERVICES,"SYRISTE, CARLY",133118,"311 ALBERTA ST
NEW WESTMINSTER BC  V3L 3J4",,20200317000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,993
SPENCER'S HVAC SERVICE LTD,SPENCER'S HVAC SERVICE LTD,133117,"304 PRINCESS ST
NEW WESTMINSTER BC  V3L 1V5",,20200317000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,994
SPENCER'S HVAC SERVICE LTD,SPENCER'S HVAC SERVICE LTD,133116,"304 PRINCESS ST
NEW WESTMINSTER BC  V3L 1V5",,20200317000000,20201117,APPROVED,RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,995
ALVIN S.K. LEUNG,"LEUNG, SIU KEUNG ALVIN",133114,"32-430 DUNCAN ST
NEW WESTMINSTER BC",,20200316000000,20201117,APPROVED,RESIDENT,No,2020,54169,Other scientific and technical consulting services,,,996
INTEGRATED CRANIOSACRAL & JAW PHYSIOTHERAPY,"SAMORODIN, FREDRIC T",133115,"337 SIXTH ST
NEW WESTMINSTER BC  V3L 3A9",,20200316000000,20201117,APPROVED,RESIDENT,No,2020,62134,"Offices of physical, occupational, and speech therapists and audiologists",,,997
KEZ SHERWOOD DESIGN STUDIO,KEZ SHERWOOD DESIGN STUDIO INC,133112,"111-258 SIXTH ST
NEW WESTMINSTER BC  V3L 0G6",,20200313000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,998
PRO CHOICE PLUMBING AND HEATING LTD,PRO CHOICE PLUMBING & HEATING LTD,133111,"BUSINESS - OUT OF TOWN
",,20200312000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,999
PROHEALTH MASSAGE AND CHIROPRACTIC,PROFESSIONAL HEALTH SYSTEMS INC,133109,"BUSINESS - OUT OF TOWN
",,20200311000000,20201117,APPROVED,NON-RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1000
EASY HYPNOSIS,"BAYTUKALOV, TIMUR",133106,"205-810 QUAYSIDE DR
NEW WESTMINSTER BC  V3M 6B9",,20200310000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1001
MANUELA HANELORE AGALOU RMT,"AGALOU, MANUELA HANELORE",133105,"756 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1B4",,20200310000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1002
SCORPION ENTERPRISES INC,SCORPION ENTERPRISES INC,133104,"315 HUME ST
NEW WESTMINSTER BC  V3M 7A5",,20200309000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1003
D.G. CLEANING SERVICES,"DE GUZMAN, GENER",133102,"723 EWEN AVE
NEW WESTMINSTER BC  V3M 6P8",,20200306000000,20201117,APPROVED,RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,1004
SAPPERTON WELLNESS CENTRE,"JANG, PANSY
DENT , HENRY",133101,"112-245 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W4",,20200306000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1005
HOBAN PLUMBING SERVICES,"HOBAN, KYLE",133096,"BUSINESS - OUT OF TOWN
",,20200303000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1006
JEFF'S PLUMBING,"WOOD, JEFFREY V",133097,"BUSINESS - OUT OF TOWN
",,20200303000000,20210222,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1007
TANYA ELEZ REGISTERED PSYCHOLOGIST,"ELEZ, TANYA",133094,"210-552 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1B1",,20200302000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1008
ARROW TILES INSTALLATION,"ROLDAN, RUBIN Z",133091,"1-305 JARDINE ST
NEW WESTMINSTER BC  V3M 5M6",,20200228000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1009
"DR. JOSHUA WENNER, INC","DR. JOSHUA WENNER, INC",133093,"205-245 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W4",,20200228000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1010
BELLA WEST CONTRACTING INC,BELLA WEST CONTRACTING INC,133090,"BUSINESS - OUT OF TOWN
",,20200228000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1011
ARROW TILES INSTALLATION,"ROLDAN, RUBIN Z",133092,"1-305 JARDINE ST
NEW WESTMINSTER BC  V3M 5M6",,20200228000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1012
THE BEVERLEY,510 AGNES ST HOLDINGS LTD,133089,"COMPLX-510 AGNES ST
NEW WESTMINSTER BC  V3L 0J6",,20200227000000,20201117,APPROVED,RESIDENT,No,2020,531111,Lessors of residential buildings and dwellings (except social housing projects),,,1013
KATHY HARMS PHOTOGRAPHY,"HARMS, KATHRYN",133088,"41-123 SEVENTH ST
NEW WESTMINSTER BC  V3M 6Y2",,20200226000000,20201117,APPROVED,RESIDENT,No,2020,54192,Photographic services,,,1014
DJ WUNDRKUT,"CARDENO, ERIC",133086,"203-402 TENTH ST
NEW WESTMINSTER BC  V3M 3Y7",,20200226000000,20201117,APPROVED,RESIDENT,No,2020,711,"Arts, entertainment & recreation / Performing arts, spectator sports & related",,,1015
LUX INDUSTRIES INC,LUX INDUSTRIES INC,133087,"BUSINESS - OUT OF TOWN
",,20200226000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1016
SASA HOME INSPECTIONS,"STOJAHOVIC, SASA",133085,"303-55 TENTH ST
NEW WESTMINSTER BC  V3M 6R5",,20200225000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1017
COMFORT GARAGE & DOORS INC,COMFORT GARAGE & DOORS INC,133080,"A-414 SIXTH ST
NEW WESTMINSTER BC  V3L 3B2",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1018
MAMA VITA,"GIBSON, LARISA",133078,"312-225 FRANCIS WAY
NEW WESTMINSTER BC  V3L 0G1",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,1019
HD SCAFFOLDING INC,HD SCAFFOLDING INC,133082,"1424 HAMILTON ST
NEW WESTMINSTER BC  V3M 2N6",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1020
I DO WEDDING & EVENT DECOR,"WILL, CATHERINE M",133084,"606 SECOND ST
NEW WESTMINSTER BC  V3L 2M4",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1021
TORQUE & HAMMER PILE DRIVING LTD,TORQUE & HAMMER PILE DRIVING LTD,133077,"232 BOYNE ST
NEW WESTMINSTER BC  V3M 5J8",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1022
FOOD ZONE INN,FOOD ZONE INN LTD,133438,"6-30 CAPILANO WAY
NEW WESTMINSTER BC  V3L 5M3",,20200224000000,20210521,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1023
"BAILEY, SHARON","BAILEY, SHARON",133081,"165 PIER PL
NEW WESTMINSTER BC  V3M 7A2",,20200224000000,20201117,APPROVED,RESIDENT,No,2020,812115,Beauty salons,,,1024
FOOD ZONE INN,FOOD ZONE INN LTD,133076,"6-30 CAPILANO WAY
NEW WESTMINSTER BC  V3L 5M3",,20200224000000,20210105,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1025
HD SCAFFOLDING INC,HD SCAFFOLDING INC,133083,"1424 HAMILTON ST
NEW WESTMINSTER BC  V3M 2N6",,20200224000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1026
BENTAIR HVAC LTD,BENTAIR HVAC LTD,133072,"281 HOLLY AVE
NEW WESTMINSTER BC  V3M 0B3",,20200221000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1027
BENTAIR HVAC LTD,BENTAIR HVAC LTD,133071,"281 HOLLY AVE
NEW WESTMINSTER BC  V3M 0B3",,20200221000000,20201117,APPROVED,RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1028
PRAGMATIC RENOVATIONS,"MATIC, IVAN",133074,"305-815 FIFTH AVE
NEW WESTMINSTER BC  V3M 1Y1",,20200221000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1029
1211488 BC LTD,1211488 BC LTD,133070,"230 BOYNE ST
NEW WESTMINSTER BC  V3M 5J8",,20200220000000,20201117,APPROVED,RESIDENT,No,2020,484,Transportation & warehousing / Truck transportation,,,1030
HRD EXCAVATING LTD,HRD EXCAVATING LTD,133068,"BUSINESS - OUT OF TOWN
",,20200220000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1031
MEDICAL CLINIC,1237562 BC LTD,133067,"860 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K3",,20200220000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1032
FUNCTION ABILITY REHABILITATION SERVICES,FUNCTION ABILITY REHABILITATION SERVICES LP,133069,"BUSINESS - OUT OF TOWN
",,20200220000000,20201117,APPROVED,NON-RESIDENT,No,2020,62134,"Offices of physical, occupational, and speech therapists and audiologists",,,1033
"TAYLOR OOMEN, RMT",ALLER ENTERPRISES INC,133066,"806 COLBORNE ST
NEW WESTMINSTER BC  V3L 0G4",,20200220000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1034
TAURUS RENOVATIONS LTD,TAURUS RENOVATIONS LTD,133064,"BUSINESS - OUT OF TOWN
",,20200219000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1035
PARAMOUNT REALTY LTD,PARAMOUNT REALTY LTD,133062,"7-704 SIXTH ST
NEW WESTMINSTER BC  V3L 3C5",,20200218000000,20201117,APPROVED,RESIDENT,No,2020,5312,Offices of real estate agents and brokers,,,1036
NEXUS SECURITY SERVICES LTD,NEXUS SECURITY SERVICES LTD,133061,"1604 LONDON ST
NEW WESTMINSTER BC  V3M 3C7",,20200218000000,20201117,APPROVED,RESIDENT,No,2020,561612,Security guard and patrol services,,,1037
FLEETWOOD WASTE SYSTEMS LTD,FLEETWOOD WASTE SYSTEMS LTD,133063,"BUSINESS - OUT OF TOWN
",,20200218000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1038
COASTAL DESIGN LANDSCAPING INC,COASTAL DESIGN LANDSCAPING INC,133060,"BUSINESS - OUT OF TOWN
",,20200218000000,20201117,APPROVED,NON-RESIDENT,No,2020,56173,Landscaping services,,,1039
DR. ZURAB IVANISHVILI MEDICAL INC.,DR. ZURAB IVANISHVILI MEDICAL INC.,133054,"208-301 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W5",,20200214000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1040
ACCEL CONSTRUCTION INC,ACCEL CONSTRUCTION INC,133057,"BUSINESS - OUT OF TOWN
",,20200214000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1041
NASH CUSTOM HOMES INC,NASH CUSTOM HOMES INC,133056,"1238 EWEN AVE
NEW WESTMINSTER BC  V3M 5E4",,20200214000000,20201117,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,1042
NASH CUSTOM HOMES INC,NASH CUSTOM HOMES INC,133055,"1238 EWEN AVE
NEW WESTMINSTER BC  V3M 5E4",,20200214000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1043
TERMINAL CITY ELECTRIC LTD.,TERMINAL CITY ELECTRIC LTD.,133048,"1121 EIGHTH AVE
NEW WESTMINSTER BC  V3M 2R7",,20200212000000,20201117,APPROVED,RESIDENT,No,2020,23821,Electrical contractors and other wiring installation contractors,,,1044
UPRISE HOME IMPROVEMENTS,"PAYNE, LESTER C",133052,"226 CHURCHILL AVE
NEW WESTMINSTER BC  V3L 4N8",,20200212000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1045
BOSCO PLUMBING AND HEATING LTD,BOSCO PLUMBING AND HEATING LTD,133050,"BUSINESS - OUT OF TOWN
",,20200212000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1046
TERMINAL CITY ELECTRIC LTD.,TERMINAL CITY ELECTRIC LTD.,133049,"1121 EIGHTH AVE
NEW WESTMINSTER BC  V3M 2R7",,20200212000000,20201117,APPROVED,RESIDENT,Yes,2020,23821,Electrical contractors and other wiring installation contractors,,,1047
RAPID PARTS MECHANICAL,"BERG, KENNETH E",133044,"305-45 FOURTH ST
NEW WESTMINSTER BC  V3L 5H7",,20200211000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1048
ACAPULCO POOLS LTD,ACAPULCO POOLS LTD,133042,"BUSINESS - OUT OF TOWN
",,20200211000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1049
CASCADE COMMUNICATIONS & SECURITY INC,CASCADE COMMUNICATIONS & SECURITY INC,133045,"BUSINESS - OUT OF TOWN
",,20200211000000,20201117,APPROVED,NON-RESIDENT,No,2020,561621,Security systems services (except locksmiths),,,1050
1238855 BC LTD,1238855 BC LTD,133047,"208-215 MOWAT ST
NEW WESTMINSTER BC  V3M 4B1",,20200211000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,1051
GDM GREYSTONE DESIGN MANAGEMENT CONSTRUCTION LTD,GDM GREYSTONE DESIGN MANAGEMENT CONSTRUCTION LTD,133043,"BUSINESS - OUT OF TOWN
",,20200211000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1052
ALL ELEMENTS SERVICES & RESTORATION,ALL ELEMENTS SERVICES & RESTORATION,133046,"BUSINESS - OUT OF TOWN
",,20200211000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1053
MHL CONSTRUCTION LTD,MHL CONSTRUCTION LTD,133038,"BUSINESS - OUT OF TOWN
",,20200210000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1054
PEACEFUL PORCUPINE ACUPUNCTURE,"JARED ANDREW SUDDABY, R.AC",133039,"603-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20200210000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1055
GASOLINE CONTRACTOR LTD,GASOLINE CONTRACTOR LTD,133037,"508 GARRETT ST
NEW WESTMINSTER BC  V3L 3S6",,20200210000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1056
FOUR ELEMENTS TAEKWONDO,TRI-CITY TAEKWONDO INC,133032,"H110-805 BOYD ST
NEW WESTMINSTER BC  V3M 5X2",,20200207000000,20210430,APPROVED,RESIDENT,No,2020,61162,Athletic instruction,,,1057
ATTICUS LEGAL,ATTICUS LEGAL INC,133034,"280-505 SIXTH ST
NEW WESTMINSTER BC  V3L 3B9",,20200207000000,20201117,APPROVED,RESIDENT,No,2020,5411,Legal services,,,1058
PRIME CHOICE CONTRACTING INC,PRIME CHOICE CONTRACTING INC,133033,"BUSINESS - OUT OF TOWN
",,20200207000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1059
BMPOWERED COUNSELLING,"MITEVA, BORISLAVA",133035,"907 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K5",,20200207000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,1060
EVERGREEN DEMOLITION LTD,EVERGREEN DEMOLITION LTD,133031,"BUSINESS - OUT OF TOWN
",,20200207000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1061
"ASHLEY TYNER, RMT","TYNER, ASHLEY",133026,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200205000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1062
TULIP CHILDCARE CENTER,TULIP CHILDCARE CENTER LTD,133024,"427 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3X4",,20200205000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,1063
VALUE VILLAGE,VALUE VILLAGE CANADA INC,133029,"1135 TANAKA CRT
NEW WESTMINSTER BC  V3M 0G2",,20200205000000,20201117,APPROVED,RESIDENT,No,2020,4533,Used merchandise stores,,,1064
"VISTA AMIRI, RMT","AMIRI, VISTA",133027,"756 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1B4",,20200205000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1065
ZENTECH INTERIORS,"MELENCHUK, TYLER",133023,"BUSINESS - OUT OF TOWN
",,20200204000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1066
"DANIEL FOLINO, PHYSIOTHERAPIST","FOLINO, DANIEL",133022,"101-450 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3X5",,20200203000000,20201117,APPROVED,RESIDENT,No,2020,62134,"Offices of physical, occupational, and speech therapists and audiologists",,,1067
ACTIVE TURF IRRIGATION LTD,ACTIVE TURF IRRIGATION LTD,133021,"BUSINESS - OUT OF TOWN
",,20200203000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1068
CANADIAN MR FIX,"KHODAEI, ESFANDIAR",133020,"401-612 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X5",,20200203000000,20201117,APPROVED,RESIDENT,No,2020,561799,Handyman (repair and maintenance to buildings and dwellings),,,1069
GEEBRO ACADEMY.CA,"TARLUE, FARLEY",133019,"307-1303 EIGHTH AVE
NEW WESTMINSTER BC  V3M 2S2",,20200203000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1070
PAPPA LEO'S PIZZA,J.T. JANSSON INVESTMENT LTD,133017,"102-450 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3X5",,20200131000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1071
SYGMATRON TELECOMMUNICATIONS INC,SYGMATRON TELECOMMUNICATIONS INC,133016,"235 TENTH ST
NEW WESTMINSTER BC  V3M 3Y1",,20200129000000,20201117,APPROVED,RESIDENT,No,2020,5179,Other telecommunications,,,1072
TX LIVING,TX LIVING LTD,133010,"B-353 FENTON ST
NEW WESTMINSTER BC  V3M 5J1",,20200129000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1073
EASY ENERGY INC,EASY ENERGY INC,133013,"405-960 QUAYSIDE DR
NEW WESTMINSTER BC  V3M 6G2",,20200129000000,20201117,APPROVED,RESIDENT,No,2020,5611,Office administrative services,,,1074
TX LIVING,TX LIVING LTD,133011,"B-353 FENTON ST
NEW WESTMINSTER BC  V3M 5J1",,20200129000000,20201117,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,1075
ETHICAL WASTE SERVICES LTD,ETHICAL WASTE SERVICES LTD,133015,"BUSINESS - OUT OF TOWN
",,20200129000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1076
LAMPI CONSTRUCTION LTD,LAMPI CONSTRUCTION LTD,133014,"BUSINESS - OUT OF TOWN
",,20200129000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,1077
7726929 CANADA INC,7726929 CANADA INC,133008,"146 E SEVENTH AVE
NEW WESTMINSTER BC  V3L 4H6",,20200128000000,20201117,APPROVED,RESIDENT,No,2020,54169,Other scientific and technical consulting services,,,1078
RUMELL PAYOT MEDIA,"PAYOT, RUMELL",133009,"205-220 SALTER ST
NEW WESTMINSTER BC  V3M 0H4",,20200128000000,20201117,APPROVED,RESIDENT,No,2020,5415,Computer systems design and related services,,,1079
GREEN DESIGN,"JOHNSTON, TREVOR",133001,"311-245 ROSS DR
NEW WESTMINSTER BC  V3L 0C6",,20200127000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1080
EMBROMAGIC - EMBOIDERY MAGIC,"KHAZOUM, ANGEL",133002,"915 SIXTH ST
NEW WESTMINSTER BC  V3L 3C8",,20200127000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1081
NEIGHBORHOOD MONTESSORI LEARNING,NEIGHBORHOOD MONTESSORI LEARNING INC.,133005,"121 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3V7",,20200127000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,1082
INNOVERE TECH SOLUTIONS,"JENKS, ANDREW",133007,"4-250 AGNES ST
NEW WESTMINSTER BC  V3L 1E6",,20200127000000,20201117,APPROVED,RESIDENT,No,2020,5415,Computer systems design and related services,,,1083
WE CARE CHILDCARE - CHILDREN'S LEARNING CENTRE,"TERO, JESSICA",133006,"602 TWELFTH ST
NEW WESTMINSTER BC  V3M 4J2",,20200127000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,1084
NAANBITES,TK NAANBITES RESTAURANTS LTD,132999,"J120-805 BOYD ST
NEW WESTMINSTER BC  V3M 5X2",,20200124000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1085
JOHN KNOX CHRISTIAN SCHOOL,JOHN KNOX CHRISTIAN SCHOOL ASSOCIATION,132996,"260 TWELFTH ST
NEW WESTMINSTER BC  V3M 4H2",,20200124000000,20210226,APPROVED,RESIDENT,No,2020,6111,Elementary and secondary schools,,,1086
BEACH HOUSE TANNING & SWIMWEAR,"SAMI, FAIZAL",133000,"763 SIXTH ST
NEW WESTMINSTER BC  V3M 3A7",,20200124000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,1087
HARBOUR WINE & SPIRITS,436319 BC LTD,132995,"104-810 QUAYSIDE DR
NEW WESTMINSTER BC  V3M 6B9",,20200124000000,20201117,APPROVED,RESIDENT,No,2020,4453,"Beer, wine and liquor stores",,,1088
NAANBITES,TK NAANBITES RESTAURANTS LTD,132998,"J120-805 BOYD ST
NEW WESTMINSTER BC  V3M 5X2",,20200124000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1089
PACIFIC COAST FIRE EQUIPMENT LTD,PACIFIC COAST FIRE EQUIPMENT LTD,132992,"BUSINESS - OUT OF TOWN
",,20200123000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1090
PETRA A. SOVCOV-HEALING HOUSE NATURAL WELLNESS,"SOVCOV, PETRA",132990,"907 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K5",,20200122000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,1091
TAHLIA SAGE WELLNESS,"ZHONG, YU",132991,"907 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K5",,20200122000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,1092
KIDS BOROUGH OUT OF SCHOOL CARE,WESTMINSTER CHILDREN'S AFTER SCHOOL SOCIETY,132987,"833 SALTER ST
NEW WESTMINSTER BC  V3M 6G8",,20200121000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,1093
HELEN'S ELECTROLYSIS,"STOCKLI, TAMARA",132980,"2-602 SEVENTH AVE
NEW WESTMINSTER BC  V3M 2J3",,20200120000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,1094
CALLEY MECHANICAL LTD,CALLEY MECHANICAL LTD,132984,"BUSINESS - OUT OF TOWN
",,20200120000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1095
SWORDFERN GARDEN DESIGN,"MOROZ, MIA",132981,"63 MOTT CRES
NEW WESTMINSTER BC  V3L 4L8",,20200120000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,1096
"DR. JASPREET KALSI, D.C.","KALSI, JASPREET",132985,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200120000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1097
DIY MANDALA STONES INC,DIY MANDALA STONES INC,132982,"130-131 ELEVENTH ST
NEW WESTMINSTER BC  V3M 4C7",,20200120000000,20201117,APPROVED,RESIDENT,No,2020,453,Retail trade / Misc. store retailers,,,1098
PET PALS DOG WALKING,"GERMANO, PAMELA LYNN",132979,"1602-510 AGNES ST
NEW WESTMINSTER BC  V3L 0J6",,20200117000000,20201117,APPROVED,RESIDENT,No,2020,81291,Pet care (except veterinary) services,,,1099
COLLECTIVE GOOD BUSINESS SERVICES INC.,COLLECTIVE GOOD BUSINESS SERVICES INC,132977,"913 CHILLIWACK ST
NEW WESTMINSTER BC  V3L 4V6",,20200117000000,20201117,APPROVED,RESIDENT,No,2020,54161,Management consulting services,,,1100
